Orthogroup	HabuProteins	HumanProteins
OG0019872		NP_001401125.1
OG0019873		NP_001401173.1
OG0019874		NP_001401174.1
OG0019875		NP_001401175.1
OG0019876		NP_001401176.1
OG0019877		NP_001401177.1
OG0019878		NP_001401178.1
OG0019879		NP_001401180.1
OG0019880		NP_001401181.1
OG0019881		NP_001401182.1
OG0019882		NP_001401183.1
OG0019883		NP_001401184.1
OG0019884		NP_001401340.1
OG0019885		NP_001401387.1
OG0019886		NP_001401418.1
OG0019887		NP_001401419.1
OG0019888		NP_001401420.1
OG0019889		NP_001401421.1
OG0019890		NP_001401422.1
OG0019891		NP_001401423.1
OG0019892		NP_001401424.1
OG0019893		NP_001401426.1
OG0019894		NP_001401427.1
OG0019895		NP_001401447.1
OG0019896		NP_001401448.1
OG0019897		NP_001401449.1
OG0019898		NP_001401450.1
OG0019899		NP_001401451.1
OG0019900		NP_001401456.1
OG0019901		NP_001401457.1
OG0019902		NP_001401458.1
OG0019903		NP_001401459.1
OG0019904		NP_001401580.1
OG0019905		NP_001401581.1
OG0019906		NP_001401582.1
OG0019907		NP_001401583.1
OG0019908		NP_001401584.1
OG0019909		NP_001401585.1
OG0019910		NP_001401590.1
OG0019911		NP_001401591.1
OG0019912		NP_001401603.1
OG0019913		NP_001401624.1
OG0019914		NP_001401626.1
OG0019915		NP_001401631.1
OG0019916		NP_001401633.1
OG0019917		NP_001401651.1
OG0019918		NP_001401654.1
OG0019919		NP_001401656.1
OG0019920		NP_001401658.1
OG0019921		NP_001401660.1
OG0019922		NP_001401665.1
OG0019923		NP_001401667.1
OG0019924		NP_001401668.1
OG0019925		NP_001401821.1
OG0019926		NP_001401822.1
OG0019927		NP_001401823.1
OG0019928		NP_001401824.1
OG0019929		NP_001401826.1
OG0019930		NP_001401827.1
OG0019931		NP_001401830.1
OG0019932		NP_001401831.1
OG0019933		NP_001401864.1
OG0019934		NP_001401871.1
OG0019935		NP_001401876.1
OG0019936		NP_001401894.1
OG0019937		NP_001401920.1
OG0019938		NP_001401927.1
OG0019939		NP_001401929.1
OG0019940		NP_001401930.1
OG0019941		NP_001401988.1
OG0019942		NP_001403.1
OG0019943		NP_001403060.1
OG0019944		NP_001403221.1
OG0019945		NP_001403222.1
OG0019946		NP_001403223.1
OG0019947		NP_001403224.1
OG0019948		NP_001404532.1
OG0019949		NP_001407.1
OG0019950		NP_001410941.1
OG0019951		NP_001410942.1
OG0019952		NP_001410943.1
OG0019953		NP_001410944.1
OG0019954		NP_001410945.1
OG0019955		NP_001410946.1
OG0019956		NP_001410947.1
OG0019957		NP_001410948.1
OG0019958		NP_001410949.1
OG0019959		NP_001410950.1
OG0019960		NP_001410951.1
OG0019961		NP_001410952.1
OG0019962		NP_001410953.1
OG0019963		NP_001410954.1
OG0019964		NP_001410955.1
OG0019965		NP_001410956.1
OG0019966		NP_001410957.1
OG0019967		NP_001410958.1
OG0019968		NP_001410959.1
OG0019969		NP_001410981.1
OG0019970		NP_001412768.1
OG0019971		NP_001415206.1
OG0019972		NP_001415208.1
OG0019973		NP_001417.3
OG0019974		NP_001417049.1
OG0019975		NP_001417678.1
OG0019976		NP_001417997.1
OG0019977		NP_001418285.1
OG0019978		NP_001427.2
OG0019979		NP_001434.1
OG0019980		NP_001472.1
OG0019981		NP_001487.2
OG0019982		NP_001497.1
OG0019983		NP_001513.2
OG0019984		NP_001518.3
OG0019985		NP_001524.2
OG0019986		NP_001526.2
OG0019987		NP_001528.1
OG0019988		NP_001554.2
OG0019989		NP_001557.1
OG0019990		NP_001595.2
OG0019991		NP_001597.2
OG0019992		NP_001599.1
OG0019993		NP_001629.1
OG0019994		NP_001634.1
OG0019995		NP_001637.1
OG0019996		NP_001638.1
OG0019997		NP_001651.1
OG0019998		NP_001653.1
OG0019999		NP_001672.1
OG0020000		NP_001673.2
OG0020001		NP_001675.3
OG0020002		NP_001683.2
OG0020003		NP_001712.1
OG0020004		NP_001742.1
OG0020005		NP_001772.1
OG0020006		NP_001785.2
OG0020007		NP_001794.2
OG0020008		NP_001820.2
OG0020009		NP_001846.3
OG0020010		NP_001859.1
OG0020011		NP_001882.1
OG0020012		NP_001887.1
OG0020013		NP_001933.2
OG0020014		NP_001949.1
OG0020015		NP_001953.1
OG0020016		NP_001962.3
OG0020017		NP_002007.1
OG0020018		NP_002017.2
OG0020019		NP_002024.1
OG0020020		NP_002028.1
OG0020021		NP_002033.2
OG0020022		NP_002034.3
OG0020023		NP_002038.2
OG0020024		NP_002057.1
OG0020025		NP_002061.1
OG0020026		NP_002063.2
OG0020027		NP_002095.1
OG0020028		NP_002096.1
OG0020029		NP_002109.2
OG0020030		NP_002129.2
OG0020031		NP_002131.2
OG0020032		NP_002146.2
OG0020033		NP_002155.1
OG0020034		NP_002159.2
OG0020035		NP_002199.3
OG0020036		NP_002212.3
OG0020037		NP_002240.3
OG0020038		NP_002263.3
OG0020039		NP_002267.2
OG0020040		NP_002282.2
OG0020041		NP_002289.2
OG0020042		NP_002293.2
OG0020043		NP_002304.3
OG0020044		NP_002308.2
OG0020045		NP_002327.2
OG0020046		NP_002342.1
OG0020047		NP_002345.2
OG0020048		NP_002367.5
OG0020049		NP_002372.1
OG0020050		NP_002386.1
OG0020051		NP_002390.1
OG0020052		NP_002396.2
OG0020053		NP_002417.2
OG0020054		NP_002462.2
OG0020055		NP_002463.2
OG0020056		NP_002478.1
OG0020057		NP_002507.1
OG0020058		NP_002512.1
OG0020059		NP_002516.2
OG0020060		NP_002548.3
OG0020061		NP_002556.1
OG0020062		NP_002575.1
OG0020063		NP_002577.2
OG0020064		NP_002579.2
OG0020065		NP_002582.3
OG0020066		NP_002585.2
OG0020067		NP_002594.1
OG0020068		NP_002619.1
OG0020069		NP_002626.1
OG0020070		NP_002643.1
OG0020071		NP_002651.2
OG0020072		NP_002653.1
OG0020073		NP_002710.2
OG0020074		NP_002721.1
OG0020075		NP_002723.2
OG0020076		NP_002728.2
OG0020077		NP_002737.2
OG0020078		NP_002752.1
OG0020079		NP_002792.1
OG0020080		NP_002841.3
OG0020081		NP_002854.3
OG0020082		NP_002860.2
OG0020083		NP_002871.1
OG0020084		NP_002910.1
OG0020085		NP_002921.1
OG0020086		NP_002932.1
OG0020087		NP_002933.1
OG0020088		NP_002934.1
OG0020089		NP_002944.2
OG0020090		NP_002948.1
OG0020091		NP_002951.1
OG0020092		NP_002956.1
OG0020093		NP_003021.3
OG0020094		NP_003022.3
OG0020095		NP_003038.2
OG0020096		NP_003040.1
OG0020097		NP_003060.2
OG0020098		NP_003061.3
OG0020099		NP_003064.2
OG0020100		NP_003066.2
OG0020101		NP_003067.3
OG0020102		NP_003079.1
OG0020103		NP_003082.1
OG0020104		NP_003088.1
OG0020105		NP_003108.2
OG0020106		NP_003131.1
OG0020107		NP_003152.1
OG0020108		NP_003153.2
OG0020109		NP_003156.1
OG0020110		NP_003158.2
OG0020111		NP_003171.2
OG0020112		NP_003174.3
OG0020113		NP_003190.1
OG0020114		NP_003204.2
OG0020115		NP_003247.1
OG0020116		NP_003274.3
OG0020117		NP_003275.1
OG0020118		NP_003310.4
OG0020119		NP_003314.2
OG0020120		NP_003326.2
OG0020121		NP_003356.2
OG0020122		NP_003364.1
OG0020123		NP_003377.2
OG0020124		NP_003382.1
OG0020125		NP_003385.2
OG0020126		NP_003386.1
OG0020127		NP_003396.1
OG0020128		NP_003439.2
OG0020129		NP_003457.1
OG0020130		NP_003458.1
OG0020131		NP_003466.1
OG0020132		NP_003484.1
OG0020133		NP_003500.1
OG0020134		NP_003501.1
OG0020135		NP_003502.1
OG0020136		NP_003503.1
OG0020137		NP_003504.2
OG0020138		NP_003505.1
OG0020139		NP_003507.1
OG0020140		NP_003510.1
OG0020141		NP_003511.1
OG0020142		NP_003512.1
OG0020143		NP_003515.1
OG0020144		NP_003518.2
OG0020145		NP_003520.1
OG0020146		NP_003521.2
OG0020147		NP_003522.1
OG0020148		NP_003523.1
OG0020149		NP_003524.1
OG0020150		NP_003525.1
OG0020151		NP_003526.1
OG0020152		NP_003527.1
OG0020153		NP_003528.1
OG0020154		NP_003538.1
OG0020155		NP_003546.1
OG0020156		NP_003567.2
OG0020157		NP_003568.2
OG0020158		NP_003605.1
OG0020159		NP_003606.3
OG0020160		NP_003616.2
OG0020161		NP_003617.1
OG0020162		NP_003619.2
OG0020163		NP_003626.1
OG0020164		NP_003633.2
OG0020165		NP_003650.1
OG0020166		NP_003656.2
OG0020167		NP_003686.1
OG0020168		NP_003687.2
OG0020169		NP_003719.3
OG0020170		NP_003723.1
OG0020171		NP_003754.2
OG0020172		NP_003765.2
OG0020173		NP_003793.2
OG0020174		NP_003797.1
OG0020175		NP_003802.1
OG0020176		NP_003808.2
OG0020177		NP_003886.3
OG0020178		NP_003888.2
OG0020179		NP_003890.1
OG0020180		NP_003906.2
OG0020181		NP_003978.3
OG0020182		NP_003979.2
OG0020183		NP_003981.3
OG0020184		NP_004006.1
OG0020185		NP_004008.1
OG0020186		NP_004009.1
OG0020187		NP_004010.1
OG0020188		NP_004029.2
OG0020189		NP_004055.1
OG0020190		NP_004059.2
OG0020191		NP_004086.1
OG0020192		NP_004089.1
OG0020193		NP_004103.1
OG0020194		NP_004109.1
OG0020195		NP_004114.1
OG0020196		NP_004116.2
OG0020197		NP_004139.2
OG0020198		NP_004149.1
OG0020199		NP_004152.1
OG0020200		NP_004176.2
OG0020201		NP_004193.1
OG0020202		NP_004214.1
OG0020203		NP_004218.1
OG0020204		NP_004229.1
OG0020205		NP_004255.2
OG0020206		NP_004256.1
OG0020207		NP_004268.3
OG0020208		NP_004275.4
OG0020209		NP_004280.5
OG0020210		NP_004288.1
OG0020211		NP_004298.1
OG0020212		NP_004326.1
OG0020213		NP_004335.1
OG0020214		NP_004422.2
OG0020215		NP_004423.2
OG0020216		NP_004432.1
OG0020217		NP_004447.2
OG0020218		NP_004460.1
OG0020219		NP_004465.3
OG0020220		NP_004479.1
OG0020221		NP_004499.2
OG0020222		NP_004507.2
OG0020223		NP_004517.2
OG0020224		NP_004521.1
OG0020225		NP_004529.2
OG0020226		NP_004532.1
OG0020227		NP_004548.3
OG0020228		NP_004551.2
OG0020229		NP_004574.2
OG0020230		NP_004576.2
OG0020231		NP_004582.1
OG0020232		NP_004593.2
OG0020233		NP_004594.1
OG0020234		NP_004612.2
OG0020235		NP_004632.1
OG0020236		NP_004638.3
OG0020237		NP_004645.2
OG0020238		NP_004662.2
OG0020239		NP_004666.1
OG0020240		NP_004684.2
OG0020241		NP_004692.1
OG0020242		NP_004716.1
OG0020243		NP_004718.1
OG0020244		NP_004746.2
OG0020245		NP_004767.1
OG0020246		NP_004769.2
OG0020247		NP_004775.1
OG0020248		NP_004778.1
OG0020249		NP_004784.2
OG0020250		NP_004785.1
OG0020251		NP_004821.2
OG0020252		NP_004827.4
OG0020253		NP_004855.2
OG0020254		NP_004872.2
OG0020255		NP_004892.1
OG0020256		NP_004909.1
OG0020257		NP_004937.1
OG0020258		NP_004945.4
OG0020259		NP_004950.2
OG0020260		NP_004953.1
OG0020261		NP_004968.2
OG0020262		NP_004969.2
OG0020263		NP_004978.2
OG0020264		NP_005007.2
OG0020265		NP_005054.3
OG0020266		NP_005058.3
OG0020267		NP_005083.3
OG0020268		NP_005084.1
OG0020269		NP_005126.1
OG0020270		NP_005149.4
OG0020271		NP_005155.1
OG0020272		NP_005156.1
OG0020273		NP_005158.5
OG0020274		NP_005176.1
OG0020275		NP_005192.1
OG0020276		NP_005193.1
OG0020277		NP_005199.2
OG0020278		NP_005209.1
OG0020279		NP_005232.2
OG0020280		NP_005264.2
OG0020281		NP_005303.2
OG0020282		NP_005314.2
OG0020283		NP_005316.1
OG0020284		NP_005317.2
OG0020285		NP_005322.1
OG0020286		NP_005323.1
OG0020287		NP_005336.3
OG0020288		NP_005337.2
OG0020289		NP_005374.2
OG0020290		NP_005381.1
OG0020291		NP_005387.3
OG0020292		NP_005403.2
OG0020293		NP_005404.1
OG0020294		NP_005416.1
OG0020295		NP_005449.5
OG0020296		NP_005450.3
OG0020297		NP_005461.2
OG0020298		NP_005469.2
OG0020299		NP_005498.1
OG0020300		NP_005511.1
OG0020301		NP_005518.3
OG0020302		NP_005529.1
OG0020303		NP_005538.2
OG0020304		NP_005544.4
OG0020305		NP_005558.1
OG0020306		NP_005560.1
OG0020307		NP_005568.2
OG0020308		NP_005599.1
OG0020309		NP_005600.1
OG0020310		NP_005610.1
OG0020311		NP_005612.1
OG0020312		NP_005623.1
OG0020313		NP_005638.1
OG0020314		NP_005655.1
OG0020315		NP_005683.2
OG0020316		NP_005711.1
OG0020317		NP_005726.1
OG0020318		NP_005727.1
OG0020319		NP_005733.1
OG0020320		NP_005750.4
OG0020321		NP_005820.1
OG0020322		NP_005840.2
OG0020323		NP_005844.4
OG0020324		NP_005895.1
OG0020325		NP_005896.1
OG0020326		NP_005923.3
OG0020327		NP_005931.2
OG0020328		NP_005966.1
OG0020329		NP_005969.2
OG0020330		NP_005971.1
OG0020331		NP_005976.2
OG0020332		NP_005992.1
OG0020333		NP_006021.2
OG0020334		NP_006031.2
OG0020335		NP_006032.1
OG0020336		NP_006055.3
OG0020337		NP_006073.2
OG0020338		NP_006086.1
OG0020339		NP_006094.3
OG0020340		NP_006112.3
OG0020341		NP_006141.2
OG0020342		NP_006157.1
OG0020343		NP_006172.1
OG0020344		NP_006178.2
OG0020345		NP_006187.2
OG0020346		NP_006217.3
OG0020347		NP_006252.4
OG0020348		NP_006260.1
OG0020349		NP_006261.1
OG0020350		NP_006321.1
OG0020351		NP_006344.1
OG0020352		NP_006350.1
OG0020353		NP_006359.3
OG0020354		NP_006366.2
OG0020355		NP_006389.2
OG0020356		NP_006392.1
OG0020357		NP_006434.1
OG0020358		NP_006452.3
OG0020359		NP_006466.2
OG0020360		NP_006483.2
OG0020361		NP_006487.1
OG0020362		NP_006489.1
OG0020363		NP_006502.1
OG0020364		NP_006520.2
OG0020365		NP_006554.1
OG0020366		NP_006569.1
OG0020367		NP_006575.2
OG0020368		NP_006579.2
OG0020369		NP_006586.1
OG0020370		NP_006597.2
OG0020371		NP_006628.1
OG0020372		NP_006631.2
OG0020373		NP_006677.1
OG0020374		NP_006681.1
OG0020375		NP_006703.1
OG0020376		NP_006712.2
OG0020377		NP_006751.1
OG0020378		NP_006765.4
OG0020379		NP_006810.1
OG0020380		NP_006820.1
OG0020381		NP_006821.1
OG0020382		NP_006833.2
OG0020383		NP_006839.2
OG0020384		NP_006845.1
OG0020385		NP_006874.1
OG0020386		NP_008830.2
OG0020387		NP_008833.1
OG0020388		NP_008839.2
OG0020389		NP_008840.1
OG0020390		NP_008848.1
OG0020391		NP_008853.3
OG0020392		NP_008855.1
OG0020393		NP_008861.2
OG0020394		NP_008873.1
OG0020395		NP_008952.1
OG0020396		NP_009029.3
OG0020397		NP_009030.1
OG0020398		NP_009033.1
OG0020399		NP_009044.2
OG0020400		NP_009048.1
OG0020401		NP_009092.3
OG0020402		NP_009098.3
OG0020403		NP_009142.2
OG0020404		NP_009186.1
OG0020405		NP_009205.3
OG0020406		NP_009210.1
OG0020407		NP_009223.2
OG0020408		NP_009297.2
OG0020409		NP_009298.1
OG0020410		NP_015559.2
OG0020411		NP_015566.1
OG0020412		NP_031372.2
OG0020413		NP_031376.3
OG0020414		NP_036216.2
OG0020415		NP_036221.2
OG0020416		NP_036236.1
OG0020417		NP_036237.2
OG0020418		NP_036318.1
OG0020419		NP_036347.1
OG0020420		NP_036348.2
OG0020421		NP_036350.2
OG0020422		NP_036382.2
OG0020423		NP_036386.1
OG0020424		NP_036406.1
OG0020425		NP_036410.1
OG0020426		NP_036425.1
OG0020427		NP_036447.1
OG0020428		NP_036451.4
OG0020429		NP_036485.2
OG0020430		NP_036495.1
OG0020431		NP_036496.1
OG0020432		NP_036527.1
OG0020433		NP_036532.1
OG0020434		NP_036536.2
OG0020435		NP_036541.2
OG0020436		NP_036548.1
OG0020437		NP_036563.1
OG0020438		NP_036590.1
OG0020439		NP_036597.1
OG0020440		NP_036598.1
OG0020441		NP_036599.4
OG0020442		NP_036606.2
OG0020443		NP_037396.3
OG0020444		NP_037399.2
OG0020445		NP_037402.1
OG0020446		NP_037453.1
OG0020447		NP_037459.2
OG0020448		NP_037472.2
OG0020449		NP_037479.1
OG0020450		NP_037528.3
OG0020451		NP_037529.3
OG0020452		NP_038472.2
OG0020453		NP_038478.2
OG0020454		NP_039229.3
OG0020455		NP_053581.2
OG0020456		NP_054721.1
OG0020457		NP_054729.3
OG0020458		NP_054734.2
OG0020459		NP_054761.1
OG0020460		NP_054780.2
OG0020461		NP_054787.2
OG0020462		NP_054788.2
OG0020463		NP_054789.2
OG0020464		NP_054901.1
OG0020465		NP_054908.2
OG0020466		NP_055023.2
OG0020467		NP_055028.3
OG0020468		NP_055046.1
OG0020469		NP_055058.2
OG0020470		NP_055077.2
OG0020471		NP_055096.2
OG0020472		NP_055104.2
OG0020473		NP_055179.1
OG0020474		NP_055198.1
OG0020475		NP_055205.2
OG0020476		NP_055221.1
OG0020477		NP_055224.1
OG0020478		NP_055265.1
OG0020479		NP_055283.1
OG0020480		NP_055286.1
OG0020481		NP_055310.1
OG0020482		NP_055330.1
OG0020483		NP_055332.3
OG0020484		NP_055333.3
OG0020485		NP_055362.1
OG0020486		NP_055393.1
OG0020487		NP_055406.2
OG0020488		NP_055415.1
OG0020489		NP_055431.1
OG0020490		NP_055508.3
OG0020491		NP_055557.2
OG0020492		NP_055571.2
OG0020493		NP_055576.2
OG0020494		NP_055604.3
OG0020495		NP_055617.1
OG0020496		NP_055620.1
OG0020497		NP_055639.2
OG0020498		NP_055675.1
OG0020499		NP_055684.3
OG0020500		NP_055768.3
OG0020501		NP_055777.1
OG0020502		NP_055804.2
OG0020503		NP_055812.1
OG0020504		NP_055828.2
OG0020505		NP_055833.2
OG0020506		NP_055835.2
OG0020507		NP_055838.2
OG0020508		NP_055839.3
OG0020509		NP_055858.2
OG0020510		NP_055871.1
OG0020511		NP_055878.1
OG0020512		NP_055886.1
OG0020513		NP_055889.2
OG0020514		NP_055921.2
OG0020515		NP_055935.4
OG0020516		NP_055947.1
OG0020517		NP_055961.1
OG0020518		NP_056006.1
OG0020519		NP_056007.1
OG0020520		NP_056014.2
OG0020521		NP_056050.1
OG0020522		NP_056054.2
OG0020523		NP_056071.2
OG0020524		NP_056079.1
OG0020525		NP_056089.1
OG0020526		NP_056091.1
OG0020527		NP_056111.1
OG0020528		NP_056143.1
OG0020529		NP_056144.3
OG0020530		NP_056176.2
OG0020531		NP_056185.1
OG0020532		NP_056202.2
OG0020533		NP_056203.2
OG0020534		NP_056251.2
OG0020535		NP_056305.1
OG0020536		NP_056324.2
OG0020537		NP_056372.1
OG0020538		NP_056384.2
OG0020539		NP_056389.1
OG0020540		NP_056390.2
OG0020541		NP_056391.1
OG0020542		NP_056415.1
OG0020543		NP_056425.1
OG0020544		NP_056453.1
OG0020545		NP_056464.1
OG0020546		NP_056537.1
OG0020547		NP_056953.2
OG0020548		NP_056977.1
OG0020549		NP_057004.1
OG0020550		NP_057059.2
OG0020551		NP_057103.2
OG0020552		NP_057110.3
OG0020553		NP_057153.8
OG0020554		NP_057171.2
OG0020555		NP_057177.1
OG0020556		NP_057190.2
OG0020557		NP_057259.2
OG0020558		NP_057272.1
OG0020559		NP_057274.1
OG0020560		NP_057327.2
OG0020561		NP_057376.2
OG0020562		NP_057417.3
OG0020563		NP_057457.1
OG0020564		NP_057467.1
OG0020565		NP_057605.3
OG0020566		NP_057617.3
OG0020567		NP_057630.2
OG0020568		NP_057663.1
OG0020569		NP_057664.1
OG0020570		NP_057668.1
OG0020571		NP_057676.1
OG0020572		NP_057699.2
OG0020573		NP_057705.3
OG0020574		NP_057736.4
OG0020575		NP_057740.2
OG0020576		NP_057839.1
OG0020577		NP_057953.1
OG0020578		NP_058197.2
OG0020579		NP_058628.3
OG0020580		NP_058637.1
OG0020581		NP_059109.3
OG0020582		NP_059118.2
OG0020583		NP_059127.2
OG0020584		NP_059129.3
OG0020585		NP_059138.1
OG0020586		NP_059141.1
OG0020587		NP_059346.2
OG0020588		NP_059347.2
OG0020589		NP_059348.2
OG0020590		NP_059522.1
OG0020591		NP_059978.2
OG0020592		NP_060003.2
OG0020593		NP_060004.3
OG0020594		NP_060029.1
OG0020595		NP_060072.1
OG0020596		NP_060084.2
OG0020597		NP_060087.3
OG0020598		NP_060090.2
OG0020599		NP_060099.2
OG0020600		NP_060104.2
OG0020601		NP_060151.2
OG0020602		NP_060214.2
OG0020603		NP_060241.2
OG0020604		NP_060248.2
OG0020605		NP_060276.2
OG0020606		NP_060330.2
OG0020607		NP_060339.2
OG0020608		NP_060404.4
OG0020609		NP_060414.3
OG0020610		NP_060453.3
OG0020611		NP_060457.4
OG0020612		NP_060463.2
OG0020613		NP_060468.2
OG0020614		NP_060518.1
OG0020615		NP_060543.5
OG0020616		NP_060564.2
OG0020617		NP_060565.4
OG0020618		NP_060581.2
OG0020619		NP_060607.2
OG0020620		NP_060612.2
OG0020621		NP_060614.2
OG0020622		NP_060625.2
OG0020623		NP_060629.2
OG0020624		NP_060640.2
OG0020625		NP_060660.2
OG0020626		NP_060666.1
OG0020627		NP_060676.2
OG0020628		NP_060684.4
OG0020629		NP_060687.2
OG0020630		NP_060741.3
OG0020631		NP_060794.1
OG0020632		NP_060831.2
OG0020633		NP_060875.2
OG0020634		NP_060927.1
OG0020635		NP_060954.1
OG0020636		NP_061054.2
OG0020637		NP_061116.5
OG0020638		NP_061157.3
OG0020639		NP_061160.3
OG0020640		NP_061168.2
OG0020641		NP_061331.2
OG0020642		NP_061722.1
OG0020643		NP_061751.1
OG0020644		NP_061830.3
OG0020645		NP_061835.1
OG0020646		NP_061844.1
OG0020647		NP_061874.3
OG0020648		NP_061883.1
OG0020649		NP_061888.1
OG0020650		NP_061894.2
OG0020651		NP_061900.2
OG0020652		NP_061939.3
OG0020653		NP_061942.2
OG0020654		NP_061967.3
OG0020655		NP_061974.2
OG0020656		NP_062543.1
OG0020657		NP_062555.1
OG0020658		NP_062830.1
OG0020659		NP_063937.2
OG0020660		NP_063968.1
OG0020661		NP_064445.2
OG0020662		NP_064446.2
OG0020663		NP_064505.1
OG0020664		NP_064529.4
OG0020665		NP_064532.1
OG0020666		NP_064564.1
OG0020667		NP_064601.3
OG0020668		NP_064610.1
OG0020669		NP_064711.1
OG0020670		NP_065120.2
OG0020671		NP_065149.2
OG0020672		NP_065160.1
OG0020673		NP_065168.2
OG0020674		NP_065178.1
OG0020675		NP_065201.1
OG0020676		NP_065387.1
OG0020677		NP_065695.1
OG0020678		NP_065733.2
OG0020679		NP_065741.3
OG0020680		NP_065751.1
OG0020681		NP_065772.1
OG0020682		NP_065781.1
OG0020683		NP_065784.1
OG0020684		NP_065795.1
OG0020685		NP_065797.2
OG0020686		NP_065813.1
