Orthogroup	HabuProteins	HumanProteins
OG0011142	XP_015677932.1	NP_001123947.1
OG0011143	XP_015677935.1	XP_016870251.1
OG0011144	XP_015677936.1	NP_005331.1
OG0011145	XP_015677937.1	NP_859056.2
OG0011146	XP_015677942.1	NP_110418.1
OG0011147	XP_015677948.1	NP_055645.1
OG0011148	XP_015677959.1	NP_055069.1
OG0011149	XP_015677961.1	NP_000176.2
OG0011150	XP_015677966.1	NP_001958.2
OG0011151	XP_015677968.1	NP_000328.2
OG0011152	XP_015677993.1	XP_011507991.1
OG0011153	XP_015678021.1	XP_006720472.1
OG0011154	XP_015678022.1	NP_060263.2
OG0011155	XP_015678026.1	NP_001092906.3
OG0011156	XP_015678027.1	NP_001025176.1
OG0011157	XP_015678030.1	NP_004246.2
OG0011158	XP_015678031.1	NP_002426.1
OG0011159	XP_015678032.1	NP_001307707.1
OG0011160	XP_015678038.1	NP_078846.2
OG0011161	XP_015678039.1	NP_057131.1
OG0011162	XP_015678040.1	NP_004107.1
OG0011163	XP_015678043.1	XP_047300755.1
OG0011164	XP_015678048.1	NP_001171481.1
OG0011165	XP_015678049.1	NP_003767.2
OG0011166	XP_015678053.1	NP_001269041.1
OG0011167	XP_015678055.1	NP_005650.2
OG0011168	XP_015678056.1	NP_776154.4
OG0011169	XP_015678058.1	NP_071327.2
OG0011170	XP_015678059.1	NP_001017964.1
OG0011171	XP_015678061.1	NP_001342176.1
OG0011172	XP_015678064.1	NP_068590.1
OG0011173	XP_015678070.1	NP_003661.1
OG0011174	XP_015678072.1	XP_011527824.1
OG0011175	XP_015678073.1	NP_065690.2
OG0011176	XP_015678074.1	XP_011527985.2
OG0011177	XP_015678080.1	XP_047296871.1
OG0011178	XP_015678088.1	NP_055120.1
OG0011179	XP_015678089.1	NP_851320.1
OG0011180	XP_015678094.1	NP_001317403.1
OG0011181	XP_015678096.1	NP_003760.1
OG0011182	XP_015678100.1	NP_001334994.1
OG0011183	XP_015678104.1	NP_001181982.1
OG0011184	XP_015678120.1	NP_001357396.1
OG0011185	XP_015678140.1	NP_004138.1
OG0011186	XP_015678141.1	NP_057952.1
OG0011187	XP_015678142.1	NP_689480.2
OG0011188	XP_015678144.1	NP_001115.1
OG0011189	XP_015678145.1	NP_003381.1
OG0011190	XP_015678147.1	NP_055398.1
OG0011191	XP_015678149.1	NP_001397977.1
OG0011192	XP_015678155.1	NP_060343.1
OG0011193	XP_015678157.1	NP_004869.1
OG0011194	XP_015678158.1	NP_057604.1
OG0011195	XP_015678160.1	NP_689729.1
OG0011196	XP_015678162.1	NP_006421.2
OG0011197	XP_015678163.1	NP_001188472.1
OG0011198	XP_015678167.1	NP_078939.3
OG0011199	XP_015678168.1	XP_047303378.1
OG0011200	XP_015678169.1	NP_001191797.1
OG0011201	XP_015678175.1	NP_001128130.1
OG0011202	XP_015678177.1	NP_689642.3
OG0011203	XP_015678178.1	NP_071896.8
OG0011204	XP_015678179.2	NP_001123380.2
OG0011205	XP_015678180.2	XP_006717948.1
OG0011206	XP_015678192.1	NP_060692.3
OG0011207	XP_015678196.1	NP_055794.3
OG0011208	XP_015678198.1	NP_005233.4
OG0011209	XP_015678203.1, XP_015685013.1	
OG0011210	XP_015678209.1	NP_001348118.1
OG0011211	XP_015678212.1	NP_001155901.1
OG0011212	XP_015678213.1	NP_036214.2
OG0011213	XP_015678214.2	NP_001185461.1
OG0011214	XP_015678216.1	NP_000917.3
OG0011215	XP_015678224.1	NP_612213.2
OG0011216	XP_015678225.1	NP_660309.1
OG0011217	XP_015678226.1	NP_037415.1
OG0011218	XP_015678229.1	NP_001339610.1
OG0011219	XP_015678237.1	NP_001278932.1
OG0011220	XP_015678245.1	NP_115649.1
OG0011221	XP_015678246.1	NP_116126.3
OG0011222	XP_015678247.1	NP_001382442.1
OG0011223	XP_015678254.1	NP_057283.1
OG0011224	XP_015678255.2	NP_060021.1
OG0011225	XP_015678257.1	NP_001244127.1
OG0011226	XP_015678259.1	NP_060597.4
OG0011227	XP_015678261.1	NP_006362.1
OG0011228	XP_015678262.1	NP_078895.2
OG0011229	XP_015678263.1	NP_006813.1
OG0011230	XP_015678264.1	NP_062559.2
OG0011231	XP_015678265.2	NP_004505.2
OG0011232	XP_015678273.1	NP_001159694.1
OG0011233	XP_015678274.1	NP_003943.2
OG0011234	XP_015678280.1	NP_001008224.1
OG0011235	XP_015678283.1	NP_001307.2
OG0011236	XP_015678290.1	NP_000015.2
OG0011237	XP_015678291.1	NP_001375334.1
OG0011238	XP_015678293.1	NP_665860.2
OG0011239	XP_015678296.1, XP_015682695.1	
OG0011240	XP_015678298.1	NP_060542.4
OG0011241	XP_015678301.1	NP_060755.1
OG0011242	XP_015678304.1	NP_001344607.1
OG0011243	XP_015678309.1	XP_047282681.1
OG0011244	XP_015678316.1	NP_001120664.1
OG0011245	XP_015678321.1	NP_115647.2
OG0011246	XP_015678322.1	NP_055634.3
OG0011247	XP_015678324.1	NP_060356.2
OG0011248	XP_015678326.1	NP_783318.1
OG0011249	XP_015678330.1	NP_060466.2
OG0011250	XP_015678333.1	NP_001257693.1
OG0011251	XP_015678343.1	NP_001382127.1
OG0011252	XP_015678348.1	NP_005754.2
OG0011253	XP_015678351.1	NP_065747.1
OG0011254	XP_015678353.1	NP_115664.2
OG0011255	XP_015678367.1	NP_001096045.1
OG0011256	XP_015678368.1	NP_002486.1
OG0011257	XP_015678369.1	NP_006299.1
OG0011258	XP_015678375.1, XP_015685607.1	
OG0011259	XP_015678376.1	NP_002347.5
OG0011260	XP_015678385.1	NP_000937.1
OG0011261	XP_015678391.1	NP_006592.3
OG0011262	XP_015678395.1	NP_001171725.1
OG0011263	XP_015678398.1	NP_066299.2
OG0011264	XP_015678401.1	NP_001229755.1
OG0011265	XP_015678417.1	NP_859057.4
OG0011266	XP_015678418.2	NP_001275655.1
OG0011267	XP_015678421.1	NP_057077.1
OG0011268	XP_015678423.1	NP_061938.2
OG0011269	XP_015678433.1	NP_001017970.1
OG0011270	XP_015678434.1	NP_892026.1
OG0011271	XP_015678435.1	XP_011521155.1
OG0011272	XP_015678439.1	NP_689940.3
OG0011273	XP_015678440.1	NP_055500.1
OG0011274	XP_015678448.1	NP_001191819.1
OG0011275	XP_015678450.1	NP_001048.2
OG0011276	XP_015678451.1	XP_011537421.1
OG0011277	XP_015678452.1	NP_004887.2
OG0011278	XP_015678453.1	NP_054735.3
OG0011279	XP_015678458.1	NP_036471.1
OG0011280	XP_015678460.1	NP_005508.1
OG0011281	XP_015678462.1	NP_079163.2
OG0011282	XP_015678464.1	NP_001372612.1
OG0011283	XP_015678469.1	NP_001287829.1
OG0011284	XP_015678470.1	NP_005227.1
OG0011285	XP_015678472.1	NP_036357.1
OG0011286	XP_015678474.2	NP_001244299.1
OG0011287	XP_015678478.1	NP_085915.2
OG0011288	XP_015678483.1	NP_008869.1
OG0011289	XP_015678488.1	XP_005245271.1
OG0011290	XP_015678491.2	NP_001308832.1
OG0011291	XP_015678492.1	XP_016870341.2
OG0011292	XP_015678493.1	XP_047304321.1
OG0011293	XP_015678495.1	NP_001818.1
OG0011294	XP_015678497.1	XP_054189057.1
OG0011295	XP_015678498.1	NP_006708.2
OG0011296	XP_015678507.1	NP_065574.4
OG0011297	XP_015678512.1	NP_003947.1
OG0011298	XP_015678516.1	NP_001373350.1
OG0011299	XP_015678521.1	NP_001074002.1
OG0011300	XP_015678532.2	NP_620134.3
OG0011301	XP_015678536.1	NP_060163.2
OG0011302	XP_015678538.2	XP_005254127.1
OG0011303	XP_015678541.1	NP_722540.1
OG0011304	XP_015678542.1	NP_060686.3
OG0011305	XP_015678543.1	NP_008964.3
OG0011306	XP_015678557.1	NP_003818.2
OG0011307	XP_015678564.1	NP_001688.1
OG0011308	XP_015678565.1	NP_008958.2
OG0011309	XP_015678566.1	NP_008864.4
OG0011310	XP_015678567.1	NP_115865.1
OG0011311	XP_015678574.1	NP_443087.1
OG0011312	XP_015678576.1	NP_694972.3
OG0011313	XP_015678584.1	NP_689526.2
OG0011314	XP_015678585.1	NP_001012301.1
OG0011315	XP_015678591.1	NP_037366.1
OG0011316	XP_015678592.1	NP_002803.2
OG0011317	XP_015678596.1	NP_115545.3
OG0011318	XP_015678609.1	XP_047277972.1
OG0011319	XP_015678618.1	NP_055111.1
OG0011320	XP_015678621.1	XP_011538304.1
OG0011321	XP_015678623.1	NP_057288.1
OG0011322	XP_015678624.1	NP_002891.1
OG0011323	XP_015678629.1	NP_004835.2
OG0011324	XP_015678632.1	NP_056533.1
OG0011325	XP_015678634.1	NP_057104.2
OG0011326	XP_015678635.1	NP_001001346.1
OG0011327	XP_015678642.1	NP_001750.1
OG0011328	XP_015678643.1	NP_004044.3
OG0011329	XP_015678644.1	NP_006754.1
OG0011330	XP_015678648.1	XP_005270529.1
OG0011331	XP_015678649.2	XP_047274130.1
OG0011332	XP_015678650.1	NP_004266.2
OG0011333	XP_015678652.1	NP_689609.2
OG0011334	XP_015678660.1	NP_001748.1
OG0011335	XP_015678662.1	NP_056173.1
OG0011336	XP_015678667.1	NP_001248340.1
OG0011337	XP_015678670.1	NP_689769.2
OG0011338	XP_015678673.1	XP_047272760.1
OG0011339	XP_015678674.1	NP_000349.1
OG0011340	XP_015678679.1	NP_001385454.1
OG0011341	XP_015678684.1	NP_001138536.1
OG0011342	XP_015678687.1	NP_000256.4
OG0011343	XP_015678688.1	NP_110425.2
OG0011344	XP_015678690.1	NP_005161.1
OG0011345	XP_015678692.1	XP_047283887.1
OG0011346	XP_015678702.1	NP_001269862.1
OG0011347	XP_015678703.1	NP_006083.1
OG0011348	XP_015678705.1	NP_789782.1
OG0011349	XP_015678707.1	NP_001337143.1
OG0011350	XP_015678714.1	NP_076956.1
OG0011351	XP_015678727.1	XP_011509246.1
OG0011352	XP_015678731.1	NP_001087194.1
OG0011353	XP_015678735.2	NP_001129595.1
OG0011354	XP_015678740.1	NP_055606.1
OG0011355	XP_015678748.1	NP_001239.2
OG0011356	XP_015678749.1	NP_003508.1
OG0011357	XP_015678755.1	NP_001350640.1
OG0011358	XP_015678757.1	NP_004203.2
OG0011359	XP_015678760.1	NP_003095.2
OG0011360	XP_015678772.1	NP_001274118.1
OG0011361	XP_015678774.1	NP_066012.1
OG0011362	XP_015678775.1	NP_001304995.1
OG0011363	XP_015678776.1	XP_006711957.1
OG0011364	XP_015678780.1	NP_001002.1
OG0011365	XP_015678782.1	NP_060739.2
OG0011366	XP_015678784.1	XP_011508685.1
OG0011367	XP_015678793.1	NP_001170785.1
OG0011368	XP_015678796.1	XP_024305282.1
OG0011369	XP_015678797.1	NP_005183.2
OG0011370	XP_015678798.1	NP_005767.1
OG0011371	XP_015678799.1	NP_001352578.1
OG0011372	XP_015678800.1	NP_004115.1
OG0011373	XP_015678801.1	NP_006559.1
OG0011374	XP_015678803.1	NP_001093250.1
OG0011375	XP_015678805.1	NP_055792.2
OG0011376	XP_015678807.1	NP_001159741.1
OG0011377	XP_015678808.1	NP_006100.2
OG0011378	XP_015678812.1	NP_001339693.1
OG0011379	XP_015678815.1	XP_011516652.1
OG0011380	XP_015678816.1	NP_004879.1
OG0011381	XP_015678819.1	NP_942011.1
OG0011382	XP_015678820.1	NP_060345.2
OG0011383	XP_015678821.1	NP_976225.1
OG0011384	XP_015678822.1	NP_001893.2
OG0011385	XP_015678824.1	NP_004608.1
OG0011386	XP_015678835.1	NP_001073296.1
OG0011387	XP_015678836.1	NP_056991.2
OG0011388	XP_015678838.1	NP_001258665.1
OG0011389	XP_015678841.1	NP_057016.1
OG0011390	XP_015678848.1	NP_660202.3
OG0011391	XP_015678854.1	NP_653239.1
OG0011392	XP_015678861.1	NP_006163.1
OG0011393	XP_015678863.1	NP_001317287.1
OG0011394	XP_015678864.1	NP_067083.1
OG0011395	XP_015678866.1	NP_015557.2
OG0011396	XP_015678880.2	NP_004318.3
OG0011397	XP_015678884.1	NP_001138940.4
OG0011398	XP_015678904.2	NP_001129941.1
OG0011399	XP_015678906.1	NP_001271152.1
OG0011400	XP_015678917.1	NP_065856.1
OG0011401	XP_015678919.1, XP_015683799.1	
OG0011402	XP_015678920.1	NP_001025482.1
OG0011403	XP_015678921.1	NP_002491.3
OG0011404	XP_015678926.1	NP_055860.1
OG0011405	XP_015678932.1	NP_001365368.1
OG0011406	XP_015678936.1	NP_116289.4
OG0011407	XP_015678937.1	NP_115703.2
OG0011408	XP_015678941.1	NP_057130.1
OG0011409	XP_015678942.1	NP_002620.1
OG0011410	XP_015678943.1	NP_001338285.1
OG0011411	XP_015678944.1	NP_055994.2
OG0011412	XP_015678952.1	NP_036469.2
OG0011413	XP_015678958.1	NP_000530.1
OG0011414	XP_015678960.1	NP_997190.1
OG0011415	XP_015678965.1	NP_443711.2
OG0011416	XP_015678973.1	NP_056238.2
OG0011417	XP_015678974.1	NP_689646.2
OG0011418	XP_015678976.1	NP_001510.2
OG0011419	XP_015678978.1	NP_150374.2
OG0011420	XP_015678981.1	NP_001017979.1
OG0011421	XP_015678986.1	NP_056441.6
OG0011422	XP_015678987.1	NP_001387257.1
OG0011423	XP_015678989.1	XP_016862845.1
OG0011424	XP_015678993.1	NP_068762.1
OG0011425	XP_015678995.1	NP_001007795.1
OG0011426	XP_015679004.1	NP_056166.1
OG0011427	XP_015679005.1	XP_005267477.1
OG0011428	XP_015679006.1	NP_055385.3
OG0011429	XP_015679007.1	XP_011535090.1
OG0011430	XP_015679010.1	NP_001271140.1
OG0011431	XP_015679015.1	NP_001265509.1
OG0011432	XP_015679016.1	NP_071379.3
OG0011433	XP_015679019.1	NP_835224.3
OG0011434	XP_015679024.1	NP_115501.2
OG0011435	XP_015679034.1	NP_001336898.1
OG0011436	XP_015679039.1	XP_005269705.1
OG0011437	XP_015679043.1	NP_001138732.1
OG0011438	XP_015679044.1	NP_001372216.1
OG0011439	XP_015679048.1	XP_006717968.1
OG0011440	XP_015679051.2	NP_065976.3
OG0011441	XP_015679058.1	NP_001185610.1
OG0011442	XP_015679061.1	NP_001336845.1
OG0011443	XP_015679067.1	NP_001186220.1
OG0011444	XP_015679072.1	NP_002023.2
OG0011445	XP_015679075.1	NP_001619.1
OG0011446	XP_015679076.1	XP_006724306.1
OG0011447	XP_015679080.1	NP_443730.1
OG0011448	XP_015679093.1	NP_001092257.1
OG0011449	XP_015679097.1	NP_001317237.1
OG0011450	XP_015679105.2	NP_037387.2
OG0011451	XP_015679113.1	NP_001377770.1
OG0011452	XP_015679114.1	NP_115707.2
OG0011453	XP_015679117.1	NP_060828.2
OG0011454	XP_015679118.1	XP_047283349.1
OG0011455	XP_015679119.1	NP_005778.1
OG0011456	XP_015679126.1	NP_037460.2
OG0011457	XP_015679127.1	NP_001171846.1
OG0011458	XP_015679129.1	NP_787128.2
OG0011459	XP_015679132.1	NP_689481.2
OG0011460	XP_015679133.1	NP_004614.3
OG0011461	XP_015679134.1	NP_001107580.1
OG0011462	XP_015679135.1	NP_055577.1
OG0011463	XP_015679137.1, XP_015679245.1	
OG0011464	XP_015679138.1	NP_001362965.1
OG0011465	XP_015679139.1	NP_000135.2
OG0011466	XP_015679140.1	NP_001163887.1
OG0011467	XP_015679143.1, XP_015685562.2	
OG0011468	XP_015679151.1	NP_005172.1
OG0011469	XP_015679152.1	NP_001400252.1
OG0011470	XP_015679154.1	NP_940986.1
OG0011471	XP_015679155.1	NP_001093140.1
OG0011472	XP_015679157.1	XP_016869409.1
OG0011473	XP_015679168.1	NP_005866.1
OG0011474	XP_015679171.1	NP_114414.2
OG0011475	XP_015679173.1	NP_057359.2
OG0011476	XP_015679180.1	NP_777576.1
OG0011477	XP_015679190.1	NP_037372.4
OG0011478	XP_015679192.1	NP_057278.2
OG0011479	XP_015679195.1	NP_001310832.1
OG0011480	XP_015679202.1	NP_001273424.1
OG0011481	XP_015679213.1	NP_001008783.1
OG0011482	XP_015679218.1	NP_000279.1
OG0011483	XP_015679223.1	NP_689654.1
OG0011484	XP_015679226.1	NP_001362292.1
OG0011485	XP_015679228.1	XP_047293205.1
OG0011486	XP_015679231.1	NP_037469.2
OG0011487	XP_015679234.1	XP_006720084.1
OG0011488	XP_015679235.1	NP_443071.2
OG0011489	XP_015679236.1	NP_001363401.1
OG0011490	XP_015679251.1	XP_005253178.1
OG0011491	XP_015679252.1	NP_006382.1
OG0011492	XP_015679253.1	NP_055827.1
OG0011493	XP_015679256.1	NP_060506.6
OG0011494	XP_015679261.1	XP_011509772.1
OG0011495	XP_015679264.1	NP_001177391.1
OG0011496	XP_015679266.1	NP_689644.2
OG0011497	XP_015679268.1	NP_036374.1
OG0011498	XP_015679269.1	NP_006249.1
OG0011499	XP_015679280.1	XP_047283094.1
OG0011500	XP_015679281.1	NP_003467.1
OG0011501	XP_015679286.1	NP_001350115.1
OG0011502	XP_015679290.1	NP_036611.2
OG0011503	XP_015679295.1, XP_015686506.1	
OG0011504	XP_015679297.1	NP_542173.2
OG0011505	XP_015679298.2	XP_011511995.1
OG0011506	XP_015679305.1	NP_808821.2
OG0011507	XP_015679307.1	NP_001317106.1
OG0011508	XP_015679308.1	NP_066959.1
OG0011509	XP_015679310.2	XP_005273855.1
OG0011510	XP_015679312.1	NP_001271130.1
OG0011511	XP_015679316.1	NP_002083.4
OG0011512	XP_015679319.1	NP_065101.1
OG0011513	XP_015679320.1	NP_653247.1
OG0011514	XP_015679324.2	NP_056167.1
OG0011515	XP_015679326.1	NP_001350660.1
OG0011516	XP_015679328.1	XP_016864369.1
OG0011517	XP_015679331.1	NP_001531.1
OG0011518	XP_015679332.1	NP_003123.2
OG0011519	XP_015679345.1	NP_006618.1
OG0011520	XP_015679347.1	NP_003290.1
OG0011521	XP_015679351.1	NP_001371641.1
OG0011522	XP_015679352.2	NP_003202.3
OG0011523	XP_015679363.1	NP_001003677.1
OG0011524	XP_015679376.1	XP_005246247.1
OG0011525	XP_015679377.1	NP_937987.2
OG0011526	XP_015679380.1	NP_995582.1
OG0011527	XP_015679384.1	NP_000316.2
OG0011528	XP_015679387.1	NP_115698.3
OG0011529	XP_015679395.1	NP_001278892.1
OG0011530	XP_015679396.1	NP_000388.2
OG0011531	XP_015679397.1	NP_001163802.1
OG0011532	XP_015679398.1	NP_066569.1
OG0011533	XP_015679400.2	NP_001268222.1
OG0011534	XP_015679403.1	NP_003949.1
OG0011535	XP_015679407.1	NP_057485.2
OG0011536	XP_015679408.1	NP_001149946.1
OG0011537	XP_015679412.1	NP_997269.2
OG0011538	XP_015679413.1	NP_001695.2
OG0011539	XP_015679414.1	NP_004408.1
OG0011540	XP_015679417.1	NP_072088.1
OG0011541	XP_015679419.1	NP_055969.1
OG0011542	XP_015679420.1	NP_001073983.1
OG0011543	XP_015679423.1	NP_001907.3
OG0011544	XP_015679424.1	NP_057542.2
OG0011545	XP_015679427.1	NP_056016.1
OG0011546	XP_015679429.1	XP_011539331.1
OG0011547	XP_015679433.1	NP_060040.1
OG0011548	XP_015679434.1	NP_003792.1
OG0011549	XP_015679437.1	NP_115648.2
OG0011550	XP_015679449.1	XP_011514769.1
OG0011551	XP_015679454.1	NP_008817.1
OG0011552	XP_015679468.1	NP_001104740.2
OG0011553	XP_015679469.1	XP_047284636.1
OG0011554	XP_015679470.1	NP_689976.2
OG0011555	XP_015679476.1	XP_005265804.1
OG0011556	XP_015679478.1	NP_009200.2
OG0011557	XP_015679483.1	XP_005271314.1
OG0011558	XP_015679485.1	NP_004031.1
OG0011559	XP_015679487.1	NP_001339846.1
OG0011560	XP_015679489.1	NP_060531.2
OG0011561	XP_015679491.1	NP_001281276.1
OG0011562	XP_015679494.1	NP_001257823.1
OG0011563	XP_015679497.1	NP_065852.1
OG0011564	XP_015679499.1	XP_011512437.1
OG0011565	XP_015679500.1	NP_001010883.2
OG0011566	XP_015679509.1	NP_001353315.1
OG0011567	XP_015679512.1	NP_660305.2
OG0011568	XP_015679513.1	NP_079498.2
OG0011569	XP_015679519.1	NP_612424.1
OG0011570	XP_015679521.1	NP_002227.2
OG0011571	XP_015679522.1	NP_079170.2
OG0011572	XP_015679523.1	XP_016868469.1
OG0011573	XP_015679526.1	NP_001269636.1
OG0011574	XP_015679527.2	NP_001354640.1
OG0011575	XP_015679528.1	XP_005263378.1
OG0011576	XP_015679530.1, XP_015684666.1	
OG0011577	XP_015679531.1	NP_056212.1
OG0011578	XP_015679532.1	NP_001164672.1
OG0011579	XP_015679533.1	NP_005383.3
OG0011580	XP_015679534.1	NP_006562.1
OG0011581	XP_015679535.1	NP_001367.2
OG0011582	XP_015679537.1	NP_055041.1
OG0011583	XP_015679552.1	NP_065885.2
OG0011584	XP_015679554.1	NP_004634.1
OG0011585	XP_015679556.1	NP_036376.2
OG0011586	XP_015679566.1	NP_005319.1
OG0011587	XP_015679574.1	NP_803237.3
OG0011588	XP_015679576.1	NP_079484.1
OG0011589	XP_015679577.1	NP_001382973.1
OG0011590	XP_015679578.1	XP_005263716.1
OG0011591	XP_015679579.1	XP_016868282.1
OG0011592	XP_015679580.1	XP_011531724.2
OG0011593	XP_015679581.1	XP_011532360.1
OG0011594	XP_015679598.1	NP_060575.1
OG0011595	XP_015679604.1	NP_079533.2
OG0011596	XP_015679609.1	NP_000497.1
OG0011597	XP_015679611.1	NP_000149.4
OG0011598	XP_015679612.2	NP_079017.1
OG0011599	XP_015679616.1	NP_783860.1
OG0011600	XP_015679620.1	XP_006718843.1
OG0011601	XP_015679623.1	NP_004764.1
OG0011602	XP_015679624.1	NP_077284.2
OG0011603	XP_015679631.1	XP_005257746.1
OG0011604	XP_015679635.1	NP_001014839.1
OG0011605	XP_015679640.1	NP_002785.1
OG0011606	XP_015679642.1	NP_002940.2
OG0011607	XP_015679644.1	NP_004703.1
OG0011608	XP_015679645.1	NP_064584.1
OG0011609	XP_015679649.2	NP_001120670.1
OG0011610	XP_015679650.1	NP_001350777.1
OG0011611	XP_015679656.1	NP_001387957.1
OG0011612	XP_015679657.1	NP_004125.3
OG0011613	XP_015679658.1	NP_004721.1
OG0011614	XP_015679661.1	NP_001305312.1
OG0011615	XP_015679662.1	NP_055029.1
OG0011616	XP_015679670.1	NP_001230013.1
OG0011617	XP_015679671.1	NP_003073.1
OG0011618	XP_015679675.1	NP_055524.3
OG0011619	XP_015679680.1	NP_001478.2
OG0011620	XP_015679690.1	NP_003448.1
OG0011621	XP_015679697.1	NP_002706.1
OG0011622	XP_015679700.1	NP_001146.2
OG0011623	XP_015679701.1	XP_011510112.1
OG0011624	XP_015679702.1	NP_001269360.1
OG0011625	XP_015679704.1	NP_037404.2
OG0011626	XP_015679705.1	NP_006002.1
OG0011627	XP_015679708.1	NP_001017920.2
OG0011628	XP_015679713.1	NP_001243353.1
OG0011629	XP_015679715.1	NP_001099043.1
OG0011630	XP_015679716.2, XP_015685259.2	
OG0011631	XP_015679717.1	NP_001071125.1
OG0011632	XP_015679718.1	NP_003328.1
OG0011633	XP_015679719.1	NP_940967.1
OG0011634	XP_015679720.1	NP_001366398.1
OG0011635	XP_015679723.1	NP_071417.2
OG0011636	XP_015679726.1	NP_001161071.1
OG0011637	XP_015679728.1	NP_689830.2
OG0011638	XP_015679732.1	NP_001159776.1
OG0011639	XP_015679740.1	NP_077726.1
OG0011640	XP_015679744.1	NP_056175.3
OG0011641	XP_015679746.1	NP_795714.1
OG0011642	XP_015679748.1	NP_002799.3
OG0011643	XP_015679750.1	NP_001093590.1
OG0011644	XP_015679751.1	NP_001181875.2
OG0011645	XP_015679756.1	NP_001006617.2
OG0011646	XP_015679760.1	NP_055693.4
OG0011647	XP_015679766.1	NP_001030017.2
OG0011648	XP_015679767.1	NP_001362528.1
OG0011649	XP_015679770.1	NP_001275710.1
OG0011650	XP_015679775.1	NP_150646.3
OG0011651	XP_015679776.1	NP_004322.1
OG0011652	XP_015679779.1	NP_612367.1
OG0011653	XP_015679781.1	NP_001287789.1
OG0011654	XP_015679784.1	NP_073620.2
OG0011655	XP_015679788.1	NP_055159.2
OG0011656	XP_015679789.1	NP_001012523.1
OG0011657	XP_015679790.2	NP_055928.3
OG0011658	XP_015679792.1	NP_001129058.1
OG0011659	XP_015679793.1	XP_047294925.1
OG0011660	XP_015679796.2	NP_001350499.1
OG0011661	XP_015679799.1	NP_683877.1
OG0011662	XP_015679801.1	NP_653236.3
OG0011663	XP_015679804.1	NP_758438.2
OG0011664	XP_015679806.1	NP_003212.2
OG0011665	XP_015679808.1	NP_775188.1
OG0011666	XP_015679816.1	NP_060268.2
OG0011667	XP_015679820.1	NP_001304944.2
OG0011668	XP_015679824.1	NP_859052.3
OG0011669	XP_015679825.1	NP_542387.1
OG0011670	XP_015679826.1	NP_149108.1
OG0011671	XP_015679827.1	NP_055183.2
OG0011672	XP_015679838.1	NP_057256.2
OG0011673	XP_015679841.1	NP_055037.1
OG0011674	XP_015679843.1	NP_001116293.1
OG0011675	XP_015679853.1	NP_055040.2
OG0011676	XP_015679862.2	NP_689704.4
OG0011677	XP_015679865.1	NP_001094857.1
OG0011678	XP_015679879.1	NP_001278887.1
OG0011679	XP_015679880.1	NP_064518.1
OG0011680	XP_015679881.1	NP_037425.1
OG0011681	XP_015679882.2	XP_016866397.1
OG0011682	XP_015679883.1	NP_660300.3
OG0011683	XP_015679885.1	NP_001020418.1
OG0011684	XP_015679890.1	NP_004569.2
OG0011685	XP_015679891.1	XP_016868944.1
OG0011686	XP_015679893.2	NP_653251.2
OG0011687	XP_015679894.1	NP_055984.1
OG0011688	XP_015679900.1	NP_079330.2
OG0011689	XP_015679903.1	NP_001353437.1
OG0011690	XP_015679907.1	NP_005077.2
OG0011691	XP_015679913.1	NP_001287712.1
OG0011692	XP_015679916.1	NP_002019.1
OG0011693	XP_015679920.1	NP_001295083.1
